symbol,price,size,time
APEN,5.1,200,1657828768932
CVV,4.27,24,1657826785821
ACR-D,20.16,29,1657648862810
ISVL,28.85,300,1655927048546
CHIL,32.45,21,1633614106316
GOAU,13.495,1,1657823469407
MLI,52.28,3,1657828795451
GHC,562.03,1,1657828786570
ARCB,71.12,57,1657828798139
SNII,10.24,100,1646168397973
TMDI,0.5668,1,1657821806135
NLITU,10.68,99,1657211185985
CSOD,57.5,100,1634241599594
MFT,14.49,100,1617980397307
AMH-G,24.975,57,1657828213861
FLOW,86.49,28,1649102396610
MRIN,1.725,67,1657816122208
RBOT,3.21,4,1657828795153
BOAC+,0.24,6800,1657636577920
SCPL,13.0,100,1657828799528
EAGLU,10.51,98,1551901792818
NA,7.35,13,1657828789688
SCHP,55.745,100,1657828793721
EET,51.46,1,1657826989877
BNIXR,0.12,900,1657569047325
ARKF,15.74,100,1657828782050
IOVA,12.71,100,1657828796737
BBSI,73.31,1,1657828790027
TWNT,10.89,100,1648238280001
DLS,56.75,96,1657824121134
VSTA,5.14,50,1657653142246
HNGR,14.24,50,1657828785601
ITRI,45.23,1,1657828796999
SVRA,1.785,49,1657828752656
GLO^#,0.13,3,1622145081386
AJAX=,8.22,100,1629742749287
TECD,144.91,100,1593460795877
CCIV+,11.76,100,1627070066782
CDAQU,9.69,100,1657292976041
LEAP=,9.96,100,1657637534925
IPOE+,7.2,100,1622219237335
EXPE,89.39,11,1657828794868
TETEW,0.097,100,1657652423013
EAOR,29.82,1,1645822786175
DWEQ,24.81,100,1648577873170
RL,92.6,4,1657828797522
HIII,9.81,100,1657740526278
FA,12.34,100,1657828798350
PCK,7.15,100,1657828273550
DMA,6.86,100,1657826338016
MCRO,25.22,100,1655149997706
FAUS,27.42,100,1603993071655
VIOT,1.545,100,1657827136846
CNQ,46.61,114,1657828796573
ZYME,5.91,22,1657828798055
MATV,19.47,33,1657828798160
LNTH,67.83,1,1657828796670
ZDEU,60.915,9,1598385508093
TWCB,9.68,100,1657812656787
GLOP,5.065,100,1657828776881
BAX,63.415,47,1657828798087
AUB,32.62,153,1657828794162
CLAQU,10.19,100,1655825562153
ERY,58.19,100,1657828431110
WFIG,45.48,100,1657821522159
AXE,97.86,100,1592596798100
FRC-K,17.96,100,1657740331707
DWAT,10.93,5,1657811354045
OFG-B,25.1,100,1619725110511
CPTK=,9.83,100,1657726301165
SOFI,5.92,106,1657828797255
MXWL,4.475,14,1557950367208
OBLN,2.77,100,1623788879563
YSACW,0.8204,26,1640984342207
ALV,72.34,6,1657828795100
POWWP,26.02,94,1657732779292
WTS,121.81,33,1657828795113
IEX,181.39,95,1657828798113
USCTU,10.08,50,1654710264237
TENB,46.28,100,1657828798938
XOMAO,24.81,100,1657554744855
LICY,6.25,141,1657828798087
ADSK,170.9,100,1657828797651
AAA,24.255,2,1657210719717
JPED,18.91,100,1584384011900
AED,25.575,100,1557158964429
TNXP,1.285,100,1657828621965
CETV,4.575,100,1602531716236
SCE-H,21.21,24,1657828344880
ATMR+,1.1,100,1640292937975
ZEPP,1.74,100,1657823161175
JCICW,0.0801,100,1655398715955
NGM,15.51,3,1657828797233
PUCK,9.8,11,1656611511416
KIIIW,0.0609,100,1657051085301
GEEXU,10.01,5,1655818648796
HQL,14.81,100,1657819800863
HWCPZ,25.38,57,1657732801412
LAKE,15.45,20,1657828787502
W,49.11,100,1657828796586
BFIX,23.38,17,1657741528474
ADTN,19.235,88,1657828798247
CXAC+,0.145,200,1657299628190
RCC,25.05,100,1654281492336
XHYH,38.56,99,1650306896603
ANGL,27.23,900,1657828602486
PRAX,3.37,100,1657828797018
FSS,35.27,100,1657828781922
GCO,50.83,2,1657828795693
JPT,18.98,57,1657812298392
CHAA=,9.9,100,1650996268567
CEM,28.26,4,1657824048855
GTH,1.28,4,1657828785057
GTPAU,9.9,400,1657724457909
VSCO,26.99,100,1657828797947
GAMC,9.77,600,1657809760037
NETC+,0.2498,100,1656512716034
INAQU,18.22,100,1612212653436
GRIL,0.3581,3,1657826383632
SCAQU,9.79,30,1657310365632
SDACW,0.05,100,1656685879463
VBOC,9.85,20,1653595168963
FIF,13.79,3,1657828200585
SVM,2.33,100,1657828633594
HCAQ,10.84,200,1640206686956
WNNR+,0.18,300,1655134035640
AVGOP,1498.04,30,1657812608985
ASGI,17.58,184,1657827024828
BTWN,9.935,100,1657828770304
DS-B,20.76,98,1657551982789
PSCH,141.86,13,1657655651736
KCAC,8.13,200,1633118153845
BGCP,3.52,63,1657828788184
CCIH,0.96,100,1558102798885
PAK,17.65,20,1657738218487
DRIV,21.42,5,1657828769032
LRFC,17.5,100,1657827707643
NXE,3.51,200,1657829381282
VCAR,8.92,10,1657648280567
ACAXU,10.15,4,1648743280046
LDOS,98.2,2,1657828792705
IWL,90.05,200,1657828786737
IFEU,31.6,85,1597671001038
BOOM,17.43,5,1657828798035
HJLI,10.4,12,1633031995322
NRDS,7.87,10,1657828795073
QVCC,18.31,100,1657827362712
ATSG,27.87,102,1657828797366
WTAI,15.62,100,1655823986934
SPCMU,10.08,100,1657654298236
BYD,49.76,30,1657828799824
PMGMU,9.84,100,1657742201948
CNET,0.57,100,1657807538877
APRN,3.83,1,1657828875332
SCHW-C,25.01,100,1622231409772
RGLD,102.93,1,1657828984861
ADME,34.51,200,1657739124705
LSAF,27.52,59,1657734317483
CBIO,1.74,3,1657828794216
FXCOU,10.28,100,1641414577512
MGY+,2.81,100,1563891450402
HMCO,9.87,100,1657655789939
SORL,4.705,100,1589399860324
JPNL,52.39,7,1602509931994
MPX,9.01,2,1657655988344
HTLD,14.135,2,1657828796888
PMOM,34.6,100,1591371383064
CJNK,26.195,100,1568750081368
MINM,0.4053,100,1657825652174
CMTG,16.71,54,1657828795310
GNUS,0.6463,131,1657828770371
VGT,333.81,100,1657828793952
FNB-E,26.21,100,1657735984017
THCX,3.82,15,1657821919780
JUPWW,0.61,100,1652289642892
GCOR,43.43,100,1657826627411
ENY,6.98,65,1550695292356
JCO,7.95,100,1653402066706
JPI,18.95,100,1657828349255
TECK,25.27,1,1657831024139
EZT,25.26,88,1601924906195
DVP,21.99,100,1592505339359
KTP,0.873,100,1589808913917
PDT,13.59,58,1657828790524
TRDF,22.58,100,1651597333502
OFSSG,25.33,100,1632425229519
OTRK,1.07,1,1657826649464
TIOAU,9.85,8,1650397618855
OMC,63.215,100,1657828793531
WTRH,0.2544,300,1657828797883
ENX,9.81,100,1657828779756
SYBT,59.38,28,1657828798135
OFSSZ,25.22,100,1614622243834
GLADL,24.97,100,1634586777143
MTEKW,0.2,100,1657122707968
DAUG,32.385,6,1657569593155
CLDT-A,20.83,100,1657805809410
PCT,6.81,20,1657829632123
BIO.B,464.89,67,1655495330301
PLBC,27.8,1,1657828451043
EYEN,1.735,178,1657828764259
AMST,0.4752,100,1657729924419
BTRSW,2.25,100,1639596633159
GABC,33.25,4,1657828795413
GRX,10.89,200,1657827714786
FSTX,6.12,200,1657828794828
INDIW,1.13,75,1657825429200
FLQG,40.295,70,1648578040933
BHE,22.3,8,1657828795156
AMD,78.6,12,1657830257927
GACQ,10.09,7,1656532260535
IBDS,23.9,39,1657828768891
HPS,15.39,1,1657814328475
PONOU,10.21,100,1639407299204
CHDN,200.52,3,1657828791548
VINO,0.4396,300,1657828788099
XNCR,30.82,91,1657828798169
BHSEW,0.06,100,1657737966990
PAR,36.35,1,1657828795763
CMSA,24.95,39,1657812870876
KAII,9.79,100,1657556407865
QPT,20.89,200,1656353091006
WNNR=,10.01,20,1657309490219
ECA,3.785,48,1579899594395
CW,128.04,7,1657828795055
DFEV,22.2,1,1657824517238
ROM,29.69,100,1657826286011
VPCBW,0.13,100,1657310284862
VINCW,2.31,100,1619812613865
BITI,38.665,62,1657827122819
TEVA,6.885,95,1657828795360
HYPR,1.485,168,1657828762958
ISDX,25.14,100,1657826410913
NCS,5.71,100,1558641598063
NBA=,11.05,100,1624544130093
MSAC,9.81,100,1657128056786
AL,32.44,35,1657828797396
ENFAU,10.93,300,1638542875893
IEMG,47.09,71,1657828798220
EFAD,35.18,100,1657289326692
APACW,0.0251,100,1657214746670
CG,30.53,132,1657828797184
SGRY,30.41,100,1657828799128
TTCF,6.22,25,1657828848168
XB,38.81,100,1657546200573
BENE,10.35,195,1657814195861
INSG,1.94,5,1657828794311
BUSE,22.9,52,1657828796112
MCACW,0.05,1300,1657212600834
SXTC,1.87,100,1657806706324
GTX,6.76,127,1657828798003
AUGR,23.68,100,1557502858439
FIDU,44.32,100,1657823292439
CLIM,9.82,1,1657559774136
NEWM,6.305,100,1574197185311
REDU,3.39,200,1654891158581
VSCO#,45.935,100,1627934205574
DYNF,29.83,100,1657565884110
EQWL,69.925,33,1657810928022
AGAC=,9.84,2,1657569531046
ALLT,4.89,94,1657828793016
NTES,87.92,20,1657828798477
FWBI,0.2013,100,1657809095120
VIH,9.365,100,1634327981041
REX,85.23,4,1657828786227
XPDIU,10.5,200,1642621112166
AUD,0.64,30,1657831954200
WLTH,8.31,2,1657728463454
VLP,42.235,200,1547067596429
PAAS,18.255,122,1657828795260
COM,30.41,100,1657740147945
NTRI,42.905,100,1551992383758
BY,22.99,1,1657828798070
ACH,8.77,10,1657828637742
VLTA+,0.528,100,1655127343423
CSL,250.41,1,1657828789185
BIF,14.78,100,1648842957313
UTHR,237.16,16,1657828795016
ROCGW,0.1997,100,1657298279458
AEHA,10.15,100,1657724262929
SAFE,38.9,1,1657828795428
GDO,13.49,100,1657828047362
NCAC,10.04,100,1657728245885
EUDV,43.87,1,1654015600611
GDV-D*,24.98,350,1576615897774
ECCV,22.95,100,1656514798394
VAW,154.53,1,1657829045112
VALQ,46.645,36,1657300560456
HALO,47.17,200,1657828799288
CMRE-D,26.33,100,1657568987311
SPCE=,16.54,100,1586456065936
TIRX,0.81,100,1657809134733
AJXA,24.5,400,1657828534635
ASCA,9.88,100,1653504669298
UPH+,0.1403,100,1649774065640
DLR-H,25.41,100,1551386543691
IBDK,24.865,39,1576517712504
HPLT,9.79,23,1657655451833
OBCI,12.91,19,1657808847706
ASEA,13.215,5,1657825545732
NBHC,37.6,12,1657828794214
OXUSU,10.08,16,1657300079258
YGYI,0.4724,1900,1605819116160
XHYT,35.47,90,1657298727584
RITA,23.94,1,1643144030768
ALTG+,3.37,100,1617975585862
RVACU,10.4,100,1657740086720
GFLU,55.93,1,1657807840243
VIAO,1.79,400,1657725790807
RMPL-,25.08,100,1656703473767
HOMZ,33.31,100,1657555732172
AYTU,0.6008,12,1657828782413
CPG,6.31,1,1657829125717
TRPL,34.12,2,1657727827200
CHMI-A,22.16,41,1657221116481
NARI,73.15,99,1657828796286
CWCO,13.99,100,1657828792337
EFC-A,21.08,70,1657828092613
TWLV,9.805,12,1657742365186
ACRO,9.67,48,1657223994281
SMCP,28.71,17,1645028634259
VNMC,27.44,80,1656613686007
ADRU,21.975,100,1578342282507
WTRU,53.18,100,1651262192050
BGB,11.16,100,1657828562831
HIGA,9.91,100,1657655621036
LBTYK,21.51,86,1657828799383
VGIT,61.03,100,1657828766056
JCOM,142.785,9,1633636796769
CHPMU,10.44,100,1638389799240
ZIONW,0.0185,100,1590077460295
BXSL,23.27,100,1657828785246
BNY,11.3,49,1657726700846
HEPA,0.597,5000,1657818528507
FLKS,0.5839,1200,1563565555203
RP,88.71,100,1619035182487
KCGI=,10.01,100,1657820611403
FBT,137.76,1,1657823292476
GSPY,20.775,51,1657823307497
YRCW,5.1,12,1612558795045
MINC,45.45,89,1657828630756
ARKIU,10.17,1,1614977293218
CLS,9.58,31,1657828785307
ARDM,0.41,100,1547219718590
APRZ,24.59,1,1657559008371
SSD,103.48,2,1657828795558
ADS,56.76,9,1648843197800
HBNC,16.76,1,1657828795126
BECO,19.47,10,1655136512228
BNDD,22.74,5,1657819803759
PICC+,0.13,100,1657306782576
MIMO,2.85,70,1657737266501
DEH,11.64,200,1631908691309
BALL,66.68,100,1657828799856
UCHF,23.8,10,1603979153968
MMMB,1.4,100,1657828317754
ITQRW,0.08,100,1656526328788
XAN,4.365,100,1613509091547
BIP-A,18.97,100,1657741382998
BP,26.025,60,1657828798403
AXJL,56.44,58,1590592603014
KLNE,15.98,37,1657742386227
KBWY,22.15,5,1657828839543
DWIN,10.04,100,1657554593094
ERIC,6.805,200,1657828799171
GLOP-A,25.24,99,1657730261795
PNC,149.73,1,1657828979494
IPOD,9.94,98,1657727727534
ENERU,10.63,100,1657827463680
CCTS,9.95,400,1657639787895
RVPH,1.075,100,1657811989453
HECO,33.47,100,1584560234053
QQQX,22.81,22,1657828731805
FFR,42.9,124,1657309452972
PIIIW,0.55,100,1657823248185
WTMAR,0.0901,900,1657650990063
LNW,42.6,100,1657828797947
GRSV,10.59,100,1628107186110
EMLP,25.28,100,1657827299673
SFB,22.2,62,1657824188430
PZZA,80.01,1,1657828998210
CHIK,19.06,500,1657818243281
NEXI,1.455,13,1657828785484
BC,68.51,1,1657828943823
ADAG,1.93,100,1657828770134
KLAQU,9.81,100,1652988570703
STAY,20.455,100,1623787195327
AAIC,3.07,100,1657825241432
DCRN,9.31,5,1642107594530
GLP-B,25.73,95,1657822720671
PBF,26.51,62,1657828798147
AKTX,0.93,300,1657735380396
KIN,9.25,100,1630093801254
ASAQ+,0.05,100,1657646096139
RBZAW,0.0861,100,1550085351157
GPK,20.54,81,1657828787988
GBBKW,0.06,100,1657302635536
DSKEW,0.0103,100,1645629218691
BCC,61.13,17,1657828794164
STAA,72.88,1,1657828796800
GNOGW,1.41,100,1615237183248
RJAC+,0.18,2,1655387656058
WATT,0.9538,300,1657732857328
HCFT,3.45,100,1608832691862
MPB,25.97,1,1657828787632
FLAX,21.035,100,1657809352822
SMG,79.09,31,1657828789529
HOLUW,3.48,100,1625082515879
EMPW,9.76,300,1626465538844
HUMAW,0.99,100,1657036208220
GLQ,9.16,44,1657825370370
BKKT+,0.6311,100,1657825166198
ENTF,9.975,100,1657813611139
DFEN,13.905,190,1657828761018
GGPIU,10.345,100,1655495716928
AVACU,10.06,200,1646421803857
FDMO,41.79,100,1657828786804
DLBS,3.08,100,1583527232786
ALUS=,10.8,61,1621970739864
UP+,0.2312,300,1657305782377
HOS,0.2998,100,1576872373113
BBI,3.28,100,1657828739695
DHIL,174.24,100,1657828768052
SZK,15.29,11,1657828308914
EYE,29.32,11,1657828798614
ARTAU,10.48,270,1652800236155
PUNK,18.13,2,1657039847244
NAD,12.74,500,1657828455265
FFBC,19.04,100,1657828799469
PAI,12.07,6,1657828450530
SGHL,9.895,100,1652298732573
CMRA,1.98,100,1657828790920
GASX,15.62,100,1585338396553
PDFS,21.77,3,1657828797564
SIZE,108.44,100,1657819090357
NVIV,3.93,1,1657825303193
ONB,14.75,200,1657828799469
DM+,5.0,100,1616699685320
AHACW,2.58,200,1629987361976
PVTL,15.0,100,1577480399418
CNAC,3.0,50,1567107511581
HCIIU,9.81,1,1656687288737
TCBPW,0.22,100,1653494794320
NHICW,0.2768,200,1657719000512
SRAC,10.97,100,1628798361171
SYTA,1.01,600,1657828230743
IVCPW,0.0871,100,1656607928329
FMO,12.12,4,1646427314561
EVRI,16.94,108,1657828798741
PFIN,5.44,100,1657806303736
AEG,3.935,5,1657828795176
WE+,0.93,400,1657287459780
SAEF,18.92,100,1657828156447
HYTR,21.83,100,1656437284112
PHAR,7.34,100,1657214426375
CHCT,35.06,1,1657828112868
EBAC,9.76,200,1654531890646
BYNOW,0.1,300,1657115061714
WARR=,9.97,100,1657734812016
SYE,103.1,14,1615993749792
SNFCA,8.29,81,1657569114896
RIV^,0.0276,75,1635964399732
ASB-F,23.91,153,1657652978503
LEGA,9.8,100,1657742137346
AFINO,25.61,100,1644861393852
CAG,33.14,248,1657828799228
IFIN=,10.065,15,1650897517238
KXINW,0.08,200,1558633202646
IVA,5.52,100,1657740182382
RFEU,55.86,4,1657135208037
METXW,0.1048,100,1656096816622
ICCC,8.5,100,1657736681312
DMTKW,0.18,200,1571255940973
XWEB,77.97,18,1657033481113
REMX,80.255,100,1657828669309
SCHW-J,20.905,100,1657810067587
RBA,66.81,21,1657828796797
RFFC,39.97,100,1657734055356
CBH,8.54,80,1657826124959
BHFAP,25.1,100,1657825285121
MAXR,24.07,5,1657828795432
NVVEW,0.345,100,1657308332284
UCYB,31.33,100,1657205927236
MFA-C,18.13,232,1657823623903
FLME,9.8,100,1657828361011
BSVN,21.16,17,1657828778046
KHC,38.745,17,1657828797074
GIPRU,9.74,100,1632233976433
ALP-Q,24.83,1,1657732461900
SNDR,22.565,200,1657828799886
HCCHW,9.31,100,1607543641141
TXT,59.06,100,1657828793725
MGEN,23.11,100,1611089937694
CBSE,21.03,65,1657737956761
RJZ,9.89,100,1657551774825
GPAQ,12.02,190,1593633379937
JBK,26.07,100,1657218311011
AVP,5.6,100,1578085195060
CHFW=,9.55,200,1628176864755
CMRAW,0.1021,300,1657655176597
MRM,5.92,20,1657032265627
UFI,13.14,100,1657828797375
SPKBW,0.051,2000,1657809342550
GSS,3.9,4,1643314723254
AOD,7.99,4,1657828706951
CERS,5.48,10,1657828796705
BMAQW,0.1,1000,1655908419301
ITCI,55.98,8,1657828798769
ARCK,10.06,100,1657559194752
DELT,0.9234,100,1547133124289
FLLCU,10.245,100,1582051552225
HAS,79.36,100,1657828795095
BRKY,21.59,1,1657721901078
PIC,19.51,100,1608584398012
DCRNU,9.8,1,1642106564990
AQN,13.29,100,1657828794032
NDLS,4.68,1,1657828795176
RPT,9.595,100,1657828799675
GTACU,9.98,199,1655224769139
LIBY,9.97,300,1656440155107
SFT,1.05,100,1657828765307
OOTO,8.82,1,1657830596203
NEBCW,2.48,100,1627674029608
FVRR,31.98,10,1657828938389
UOCT,26.48,100,1657645389265
OTIC,2.0,100,1657828752073
SVT,10.92,100,1657121014212
HIMS+,2.145,99,1627655355578
GNSS,3.21,100,1657828783725
ORFN,18.02,500,1657805401931
SRZN,3.39,153,1657822333008
TMC,0.8199,111,1657828797504
RHTX,12.63,49,1657736186818
TCI,40.88,1,1657569588204
IJK,63.84,163,1657828584183
BOC,21.375,2,1657828734535
QEFA,60.32,100,1657828345038
AUSF,28.79,100,1657654391231
CRCT,6.88,100,1657828798207
CCAC=,10.315,15,1642534992846
DELL#,56.5,100,1635796779335
GLADD,25.325,100,1609356132613
YUMY,19.2,100,1657559923333
XFLT-A,25.32,100,1657635644854
INSUU,15.0,100,1599247756760
IDX,18.58,2,1657811051283
EIRL,38.28,4,1657821029234
IOSP,91.27,14,1657828797635
KKRS,19.43,50,1657742254494
CYTX,0.2056,100,1564161135933
FANG,106.73,100,1657828799271
GSMG,1.355,1,1657828783058
CTZ,25.17,108,1602515853666
VVR,3.765,100,1657828699789
MLPB,16.08,100,1657741523079
EWN,33.65,200,1657828786023
DFNM,48.53,100,1657826235982
GCIG,20.28,1,1656426637243
FLRT,44.6,1,1657722799515
RMGB,8.89,18,1629748797138
CMTA,26.36,41,1555531053096
WBAI,14.16,100,1618862322305
RLMD,21.45,3,1657828795352
PAVMW,0.17,100,1640719839149
BIPC,41.84,100,1657828792002
GMET,26.505,1,1657826794786
VNO-M,21.24,100,1657812588024
TECL,29.83,100,1657828763288
EBSB,24.17,2,1636750795799
PFBI,18.25,89,1631908485407
NPTN,15.725,71,1657828794639
HLGN+,0.24,100,1656532250291
MIDZ,70.52,6,1585339180933
RYF,51.87,100,1657828199531
ADRD,22.445,100,1579726765380
SSIC,9.15,1,1657727459436
GRU,5.03,100,1657822510949
INTL,55.625,100,1593719712215
NCV,3.5,100,1657828702254
IMMU,87.86,1333,1603396798905
FNCL,43.59,100,1657827960152
MBTC,10.23,100,1657647500251
KOLD,24.98,100,1657828680114
MNKD,3.87,156,1657828798154
ISF,25.825,20,1556207475830
TPBAU,9.82,2,1646840063810
ETN,125.06,51,1657828798515
MDLZ,60.88,100,1657828798513
VBOCU,9.98,2,1651500594360
KAHC=,9.845,400,1657294998656
FFNW,15.48,100,1657827910155
CEQP-,8.91,69,1657828603469
HBMD,23.33,100,1642798799884
SBIG,1.76,100,1657828747922
NFBK,13.13,2,1657828785747
CFR-B,19.84,100,1657827929820
MJXL,0.7289,100,1657724636202
TMAC+,0.1,100,1655473264420
AVIG,42.975,100,1657134498048
IMOS,22.3,3,1657828795360
SCMAW,0.1,590,1657130969894
BKSY,2.18,25,1657828795655
KOP,21.05,13,1657828790342
IYM,111.66,68,1657828792169
SGHLU,9.97,500,1657721391231
SITE,119.61,55,1657828795987
FXZ,54.44,128,1657826097521
LCAA,9.8,100,1657652050624
BBAI+,0.33,100,1657645993020
RHCB,50.57,100,1649100588489
PDP,67.53,100,1657827607958
PUK-A,25.0,100,1640195013157
BEATW,0.45,100,1655476590968
SNDX,19.16,100,1657828799469
PLCY,25.09,15,1597844121779
DGSE,1.44,400,1576248300450
BKSE,76.635,6,1657638410217
AUS+,0.28,10,1656438859690
AIVI,34.645,6,1657051171027
FVT=,9.855,200,1655318298436
Z,33.68,109,1657828795034
GRIN,15.28,11,1657828798175
IACA+,2.87,100,1624996354081
MRAM,4.92,100,1657818373695
ALL-B,24.3,200,1657826416350
GOGN=,10.12,20,1650900371627
GAST,21.13,1,1654705932006
PV+,0.1447,100,1657828746815
HAUD,24.12,1,1597172977585
MPC,80.7,67,1657828794133
SCHA,39.48,4,1657831452665
HGSH,3.03,100,1647979193418
MID,39.12,100,1657822317443
FRLAU,10.12,800,1653584172683
GDIV,11.9,1,1656599415859
TILL,33.89,100,1657723023122
GMBTW,0.75,100,1648741943314
XPER,14.555,7,1657828796986
PORT+,0.11,100,1657302977265
ICAP,26.16,191,1657821442127
INTT,6.55,50,1657827828311
GEN,0.4316,13,1616702391613
GLL,35.25,43,1657827841776
CIO,12.65,17,1657828787379
FRPH,60.09,11,1657828774925
FWP,4.16,100,1657817519287
OGIG,26.68,132,1657828785463
IMV,0.5616,100,1657828212469
BSCK,21.195,20,1608065965007
FIII,10.2,60,1624651172986
VMEO,5.58,68,1657828798678
EMTY,16.49,100,1657823946439
KTTAW,0.11,100,1657209081931
ORM,21.12,5,1553802537287
SND,1.8,100,1657828707781
TWNT=,9.75,100,1648063827878
PRSRU,9.86,100,1657826100306
SWJ,25.35,100,1573669986664
RADA,10.06,21,1657828794156
HYACW,0.6152,100,1653330009816
FPH,3.77,1,1657828337343
ALRM,64.32,94,1657828798004
RBLX,37.47,138,1657828798055
IPVA,9.8,100,1657036091176
PNAC,9.91,47,1657827687481
RPTX,14.63,6,1657828795599
DISHV,2.59,100,1574443777686
AEYE,5.915,20,1657820820707
CMII,10.56,600,1630526299988
EWZ,25.585,100,1657828794707
DOMA+,0.1501,100,1655150139880
PMT-B,23.9,1,1657558401884
VRPX,1.62,100,1657827540778
FLMN,7.76,100,1654286399445
CRZNU,9.81,50,1655832989312
FUN,40.23,1,1657828792308
EBC,18.47,100,1657828797187
ZVZZT,10.02,5,1657821038825
AMBC+,1.25,100,1656436423322
SCI,68.62,1,1657828798251
PIE,18.0,100,1657826591082
ESGY,32.96,1,1656443495412
VRIG,24.62,100,1657828756273
GAQ+,0.11,100,1654525483016
JMEE,46.085,3,1657739666489
KR,47.51,1,1657828799324
T-A,21.31,2,1657742352057
LMLB,10.21,100,1607105274581
FDEV,23.13,100,1657122164189
OXY+,35.46,50,1657828447807
GMAB,34.1,10,1657828791598
INVA,14.58,200,1657828799087
NNN-E,25.2,100,1567520479198
FTAC,11.37,100,1602878378569
MDV,15.98,100,1657828349035
CASM,2.445,100,1555526860091
FEI,7.32,400,1657827364420
EWEM,31.17,100,1581438223185
HEB,1.81,100,1565979061381
BDSX,1.875,100,1657828765088
JMLP,1.115,200,1588600599591
LQD,110.92,1,1657828798096
CLIM=,9.83,100,1656618818450
GPP,12.43,36,1657828544377
DKNG,11.22,700,1657828798090
SPG-J,65.7,1,1656689601097
JSPRW,0.12,1,1656087864292
ESSCW,0.1468,200,1657637256206
FTLB,21.15,288,1652106179056
LSTR,143.05,8,1657828793514
ZF,11.07,100,1573669986375
EQUL,23.95,2,1638554176229
UMPQ,16.66,35,1657828796388
AOGOU,9.94,100,1656445782107
CFFAW,1.265,300,1605646757738
BKCC,3.68,13,1657828763867
ATAQ+,0.36,100,1653579026794
CLII+,3.98,1,1625151490868
ARQQ,5.535,100,1657828683660
USEP,26.49,100,1656527787655
MCG,6.12,100,1657828709718
CRKN,1.05,94,1657651724652
ITOT,83.79,50,1657828797468
STAF,3.76,48,1657828770141
KFYP,26.2,100,1657564640262
FULT,13.895,25,1657828797756
GLU-B,50.57,100,1649177156771
EWP,21.435,37,1657828786523
CORS,9.73,15,1657806646165
CLA,12.08,50,1615496386121
MTDR,43.52,100,1657828799469
PCPL+,2.61,100,1612382481148
BGRY,1.53,5,1657828794807
EEMO,13.85,100,1656686005657
SONM,0.594,10,1657810430933
LABP,0.8005,100,1657828750364
ONEO,84.05,15,1657811413835
SMB,17.04,500,1657818032096
KALWW,0.31,1,1657637938722
RXL,84.36,10,1657805400538
GTBP,2.54,63,1657828674090
SITC-J,25.2,63,1571858665029
SNII+,1.89,100,1646161707958
MUC,12.03,300,1657828762387
PEBO,25.91,6,1657828795216
PSA-O,17.975,100,1657205220239
BUZZ,13.25,1,1657828280846
PFI,40.16,100,1657293528955
VRT+,7.505,200,1610743688169
MUB,107.29,252,1657828767081
TOL,47.49,5,1657828795512
SJB,19.4,1000,1657828786449
SPVU,38.3,140,1657810897665
CABO,1344.28,2,1657828779385
PSI,98.61,7,1657822623535
FLRN,30.24,17,1657827931322
JBSS,74.22,5,1657828795423
NYMTP,25.3,300,1639505295911
KMI,16.57,64,1657828796977
FSMD,29.44,13,1657821517562
DEI,21.465,149,1657828793335
ERIE,191.28,1,1657828799628
ARBGW,0.0835,100,1657814243510
SOI,9.315,1,1657828796117
DSOC,27.8,100,1656098558887
FMQQ,10.54,100,1657647543496
BUFQ,20.84,200,1657548319961
TCGP,25.32,138,1570042366307
CRUZ,15.035,100,1657818785056
DFNS+,1.91,10,1630007983005
PXLG,55.4,20,1560974102607
FBIOP,19.11,89,1657565753982
